model,file_name,shape_label,texture_label,decision,top1_class_index,top1_class_name,top1_class_category,shape_confidence,texture_confidence,neither_confidence
vgg16,dog5-boat3.png,dog,boat,neither,595,harvester,truck,9.496330676483922e-06,0.00042039519757963717,0.2935706675052643
vgg16,dog5-car3.png,dog,car,neither,670,motor_scooter,truck,3.625747808655433e-07,0.033790454268455505,0.24870474636554718
vgg16,dog5-elephant1.png,dog,elephant,texture,385,Indian_elephant,elephant,1.8099730603182707e-09,0.4766604006290436,0.0
vgg16,dog5-knife2.png,dog,knife,texture,524,cuirass,knife,1.2772547961503733e-05,0.001882621319964528,0.0
vgg16,dog5-oven1.png,dog,oven,texture,713,photocopier,oven,2.0603048156431214e-08,0.002136923372745514,0.0
vgg16,dog5-truck2.png,dog,truck,neither,581,grille,car,3.6252770314604277e-06,0.023080086335539818,0.20985715091228485
vgg16,dog6-bicycle1.png,dog,bicycle,texture,865,toyshop,bicycle,3.2680254662409425e-05,0.04063596576452255,0.0
vgg16,dog6-bird1.png,dog,bird,texture,13,junco,bird,5.817563760501798e-06,0.018287448212504387,0.0
vgg16,dog6-cat1.png,dog,cat,shape,215,Brittany_spaniel,dog,0.007727095391601324,0.002799099311232567,0.0
vgg16,dog6-clock1.png,dog,clock,texture,892,wall_clock,clock,2.670412584393489e-07,0.2826482355594635,0.0
vgg16,dog6-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,4.6560144628671196e-11,0.3392218351364136,0.0
vgg16,dog6-truck2.png,dog,truck,neither,581,grille,car,1.1758716027543414e-06,0.01846492663025856,0.630294919013977
vgg16,dog7-bird3.png,dog,bird,shape,568,fur_coat,dog,0.002663333434611559,0.00022523968073073775,0.0
vgg16,dog7-car2.png,dog,car,texture,518,crash_helmet,car,6.045427198841935e-06,0.02627185545861721,0.0
vgg16,dog7-chair2.png,dog,chair,texture,762,restaurant,chair,3.6268824032958946e-07,0.000947902153711766,0.0
vgg16,dog7-keyboard3.png,dog,keyboard,neither,518,crash_helmet,bottle,2.23299994104309e-05,0.0027717016637325287,0.07130007445812225
vgg16,dog7-knife3.png,dog,knife,texture,499,cleaver,knife,2.092971044476144e-05,0.21726134419441223,0.0
vgg16,dog7-oven2.png,dog,oven,texture,859,toaster,oven,1.077737351806718e-06,0.24609431624412537,0.0
vgg16,dog8-bear3.png,dog,bear,texture,360,otter,bear,7.795122655807063e-05,0.07084905356168747,0.0
vgg16,dog8-boat3.png,dog,boat,neither,865,toyshop,chair,1.0341071174480021e-05,5.123793380334973e-05,0.6308972835540771
vgg16,dog8-bottle2.png,dog,bottle,texture,898,water_bottle,bottle,4.80333710584091e-07,0.12347870320081711,0.0
vgg16,dog8-chair3.png,dog,chair,texture,423,barber_chair,chair,0.00010449040564708412,0.17469045519828796,0.0
vgg16,dog8-clock2.png,dog,clock,texture,560,football_helmet,clock,1.4600546194287745e-07,0.0009213211014866829,0.0
vgg16,dog8-keyboard3.png,dog,keyboard,neither,859,toaster,bottle,4.7806379370740615e-06,1.199080088554183e-05,0.430284708738327
vgg16,dog8-oven3.png,dog,oven,texture,707,pay-phone,oven,1.794882393824082e-07,0.0002216463617514819,0.0
vgg16,dog9-airplane3.png,dog,airplane,texture,895,warplane,airplane,5.905561465624487e-06,0.00372789497487247,0.0
vgg16,dog9-bear3.png,dog,bear,texture,360,otter,bear,1.1123485137431999e-06,0.0019334560493007302,0.0
vgg16,dog9-bicycle3.png,dog,bicycle,neither,791,shopping_cart,bottle,2.7105488697998226e-06,0.0002876491635106504,0.37389200925827026
vgg16,dog9-boat1.png,dog,boat,texture,908,wing,boat,1.1134069609397557e-05,0.03019217774271965,0.0
vgg16,dog9-bottle1.png,dog,bottle,texture,865,toyshop,bottle,4.338421604188625e-07,0.03464939072728157,0.0
vgg16,dog9-car1.png,dog,car,neither,802,snowmobile,boat,1.9936262106057256e-05,0.008164819329977036,0.10995901376008987
vgg16,dog9-cat1.png,dog,cat,texture,274,dhole,cat,0.0044128065928816795,0.010223602876067162,0.0
vgg16,dog9-chair2.png,dog,chair,texture,762,restaurant,chair,2.0650235455832444e-05,0.01032295636832714,0.0
vgg16,elephant1-airplane2.png,elephant,airplane,texture,450,bobsled,airplane,2.3600757970143604e-07,0.07011965662240982,0.0
vgg16,elephant1-bear2.png,elephant,bear,texture,296,ice_bear,bear,1.0204719728790224e-05,0.24848628044128418,0.0
vgg16,elephant1-boat2.png,elephant,boat,texture,625,lifeboat,boat,1.6966706084531324e-07,0.08845438808202744,0.0
vgg16,elephant1-bottle1.png,elephant,bottle,texture,440,beer_bottle,bottle,1.0448746934343944e-07,0.1111765056848526,0.0
vgg16,elephant1-car3.png,elephant,car,texture,511,convertible,car,6.047009264875669e-06,0.12482588738203049,0.0
vgg16,elephant1-chair1.png,elephant,chair,neither,511,convertible,car,7.358420539560484e-09,0.004701745230704546,0.7269338965415955
vgg16,elephant1-dog2.png,elephant,dog,texture,207,golden_retriever,dog,6.031285010976717e-06,0.006594554521143436,0.0
vgg16,elephant1-keyboard3.png,elephant,keyboard,neither,859,toaster,car,2.2693954804253735e-07,0.0008756374008953571,0.3841463327407837
vgg16,elephant1-oven2.png,elephant,oven,texture,859,toaster,oven,9.262275852961466e-07,0.15846697986125946,0.0
vgg16,elephant10-bear1.png,elephant,bear,texture,294,brown_bear,bear,0.0021611314732581377,0.1259024441242218,0.0
vgg16,elephant10-keyboard1.png,elephant,keyboard,texture,69,trilobite,keyboard,2.177381975343451e-05,0.002487201476469636,0.0
vgg16,elephant10-knife3.png,elephant,knife,texture,894,wardrobe,knife,2.1870850105187856e-05,0.018702801316976547,0.0
vgg16,elephant2-airplane3.png,elephant,airplane,neither,895,warplane,truck,1.2048749340465292e-06,0.0005275734001770616,0.18066520988941193
vgg16,elephant2-bear3.png,elephant,bear,texture,360,otter,bear,1.5255309335771017e-06,0.057747140526771545,0.0
vgg16,elephant2-bird1.png,elephant,bird,texture,137,American_coot,bird,7.4610688898246735e-06,0.016131196171045303,0.0
vgg16,elephant2-boat1.png,elephant,boat,texture,692,packet,boat,7.384217042272212e-07,0.005414671264588833,0.0
vgg16,elephant2-bottle3.png,elephant,bottle,texture,737,pop_bottle,bottle,7.092882242432097e-06,0.08068011701107025,0.0
vgg16,elephant2-cat1.png,elephant,cat,neither,218,Welsh_springer_spaniel,dog,8.332413585776521e-07,0.005453337449580431,0.4342650771141052
vgg16,elephant2-clock1.png,elephant,clock,texture,917,comic_book,clock,3.758347943971785e-08,0.0004410843539517373,0.0
vgg16,elephant2-keyboard3.png,elephant,keyboard,neither,859,toaster,bottle,4.137967607675819e-06,0.0012425873428583145,0.05711986497044563
vgg16,elephant2-truck2.png,elephant,truck,texture,581,grille,truck,6.596561661353917e-07,0.024271711707115173,0.0
vgg16,elephant3-cat2.png,elephant,cat,texture,287,lynx,cat,3.385986246939865e-08,0.009971841238439083,0.0
vgg16,elephant3-chair1.png,elephant,chair,neither,575,golfcart,car,2.0984884940844495e-09,0.004709810018539429,0.7652226686477661
vgg16,elephant3-keyboard2.png,elephant,keyboard,neither,898,water_bottle,bottle,5.447567446026369e-07,0.00045884872088208795,0.4576115012168884
vgg16,elephant3-knife1.png,elephant,knife,neither,597,holster,chair,2.838040131791786e-07,0.00013207281881477684,0.5144145488739014
vgg16,elephant3-oven1.png,elephant,oven,texture,713,photocopier,oven,1.3261521658591846e-08,0.0017552960198372602,0.0
vgg16,elephant3-truck1.png,elephant,truck,neither,581,grille,bottle,1.657733861293309e-07,0.0032341545447707176,0.32657694816589355
vgg16,elephant4-bicycle2.png,elephant,bicycle,neither,791,shopping_cart,chair,3.704715112462509e-08,0.00032034344621933997,0.4728536307811737
vgg16,elephant4-bird1.png,elephant,bird,texture,137,American_coot,bird,2.9211703804321587e-05,0.020087413489818573,0.0
vgg16,elephant4-boat3.png,elephant,boat,texture,865,toyshop,boat,3.6047301819053246e-06,0.0003386380849406123,0.0
vgg16,elephant4-car3.png,elephant,car,texture,670,motor_scooter,car,4.7158388838397514e-07,0.08414092659950256,0.0
vgg16,elephant4-chair3.png,elephant,chair,texture,730,plow,chair,1.1233694749535061e-05,0.04827965050935745,0.0
vgg16,elephant4-clock3.png,elephant,clock,texture,528,dial_telephone,clock,3.3245118657987405e-08,0.014932806603610516,0.0
vgg16,elephant4-oven1.png,elephant,oven,texture,742,printer,oven,4.0650156734045595e-06,0.0074339923448860645,0.0
vgg16,elephant5-bear2.png,elephant,bear,texture,296,ice_bear,bear,0.0011438805377110839,0.23301933705806732,0.0
vgg16,elephant5-bicycle3.png,elephant,bicycle,texture,791,shopping_cart,bicycle,5.400737791205756e-06,0.0019201672403141856,0.0
vgg16,elephant5-bottle2.png,elephant,bottle,texture,898,water_bottle,bottle,9.3020453562076e-09,0.13666076958179474,0.0
vgg16,elephant5-car1.png,elephant,car,texture,751,racer,car,6.329090496137724e-08,0.09928656369447708,0.0
vgg16,elephant5-chair3.png,elephant,chair,texture,423,barber_chair,chair,8.339776832144707e-05,0.06567796319723129,0.0
vgg16,elephant5-truck1.png,elephant,truck,texture,581,grille,truck,2.729313735017058e-07,0.04748755693435669,0.0
vgg16,elephant6-bicycle1.png,elephant,bicycle,texture,670,motor_scooter,bicycle,3.2573020689596888e-06,0.03378027677536011,0.0
vgg16,elephant6-bird1.png,elephant,bird,texture,137,American_coot,bird,1.949617035279516e-05,0.017570843920111656,0.0
vgg16,elephant6-bottle2.png,elephant,bottle,texture,898,water_bottle,bottle,4.676328444475075e-07,0.09834694862365723,0.0
vgg16,elephant6-car3.png,elephant,car,texture,511,convertible,car,1.8866785467253067e-05,0.09162113815546036,0.0
vgg16,elephant6-cat2.png,elephant,cat,texture,287,lynx,cat,1.1180382841757819e-07,0.0080745629966259,0.0
vgg16,elephant6-dog2.png,elephant,dog,texture,207,golden_retriever,dog,1.7752419125827146e-06,0.008041223511099815,0.0
vgg16,elephant6-knife2.png,elephant,knife,texture,391,coho,knife,4.006543804280227e-06,0.1494411826133728,0.0
vgg16,elephant6-oven1.png,elephant,oven,texture,742,printer,oven,1.7666337953414768e-05,0.1476820707321167,0.0
vgg16,elephant6-truck3.png,elephant,truck,texture,468,cab,truck,3.4396243790979497e-06,0.022792447358369827,0.0
vgg16,elephant7-airplane3.png,elephant,airplane,texture,895,warplane,airplane,2.791716951833223e-06,0.015500642359256744,0.0
vgg16,elephant7-bear3.png,elephant,bear,texture,360,otter,bear,1.9862041881424375e-05,0.08347288519144058,0.0
vgg16,elephant7-bird1.png,elephant,bird,texture,13,junco,bird,9.053353977606093e-08,0.01823846623301506,0.0
vgg16,elephant7-bottle3.png,elephant,bottle,texture,737,pop_bottle,bottle,2.24928825787174e-07,0.10488986223936081,0.0
vgg16,elephant7-car3.png,elephant,car,texture,555,fire_engine,car,7.352742159127956e-06,0.06752088665962219,0.0
vgg16,elephant7-cat1.png,elephant,cat,texture,274,dhole,cat,1.3326457803941594e-07,0.004216424189507961,0.0
vgg16,elephant7-clock2.png,elephant,clock,texture,917,comic_book,clock,2.1919811743487116e-08,0.00163958256598562,0.0
vgg16,elephant7-dog1.png,elephant,dog,texture,184,Irish_terrier,dog,2.3788027192495065e-06,0.007971259765326977,0.0
vgg16,elephant7-keyboard3.png,elephant,keyboard,neither,859,toaster,bottle,1.5987232018233044e-06,0.002627564826980233,0.09026308357715607
vgg16,elephant7-knife2.png,elephant,knife,texture,587,hammer,knife,2.928252342826454e-06,0.0991990864276886,0.0
vgg16,elephant8-airplane3.png,elephant,airplane,neither,691,oxygen_mask,clock,7.803218977642246e-06,0.00020338613830972463,0.3944140672683716
vgg16,elephant8-bicycle3.png,elephant,bicycle,neither,788,shoe_shop,knife,1.0974411452480126e-05,6.605724047403783e-05,0.4917111396789551
vgg16,elephant8-bird2.png,elephant,bird,shape,344,hippopotamus,elephant,0.05138919875025749,0.0012458162382245064,0.0
vgg16,elephant8-boat2.png,elephant,boat,texture,625,lifeboat,boat,6.111751105208896e-08,0.13320015370845795,0.0
vgg16,elephant8-cat1.png,elephant,cat,neither,218,Welsh_springer_spaniel,dog,2.780802219604084e-07,0.0026391884312033653,0.2913171052932739
vgg16,elephant8-clock2.png,elephant,clock,texture,560,football_helmet,clock,4.6299521727632964e-07,0.022290406748652458,0.0
vgg16,elephant8-dog1.png,elephant,dog,texture,184,Irish_terrier,dog,1.4685131191072287e-06,0.008544472977519035,0.0
vgg16,elephant8-knife2.png,elephant,knife,texture,858,tile_roof,knife,1.7022061001625843e-05,0.01970582641661167,0.0
vgg16,elephant8-oven3.png,elephant,oven,neither,480,cash_machine,knife,8.968463953351602e-05,0.0003270226006861776,0.629696786403656
vgg16,elephant8-truck3.png,elephant,truck,texture,468,cab,truck,9.114713975577615e-06,0.01893359050154686,0.0
vgg16,elephant9-airplane2.png,elephant,airplane,texture,895,warplane,airplane,3.228360867524316e-07,0.03452649340033531,0.0
vgg16,elephant9-bicycle2.png,elephant,bicycle,texture,770,running_shoe,bicycle,3.5081390592495154e-07,0.01943046972155571,0.0
vgg16,elephant9-boat3.png,elephant,boat,texture,865,toyshop,boat,2.117500662279781e-05,0.00041405746014788747,0.0
vgg16,elephant9-chair2.png,elephant,chair,texture,762,restaurant,chair,9.445309842703864e-06,0.017043855041265488,0.0
vgg16,elephant9-clock3.png,elephant,clock,texture,535,disk_brake,clock,1.2779754854364e-07,0.019431525841355324,0.0
vgg16,elephant9-dog3.png,elephant,dog,texture,207,golden_retriever,dog,3.0229609819798497e-06,0.00888198520988226,0.0
vgg16,keyboard1-airplane2.png,keyboard,airplane,texture,895,warplane,airplane,0.0007204004214145243,0.06535083055496216,0.0
vgg16,keyboard1-bear2.png,keyboard,bear,texture,360,otter,bear,5.1000286475755274e-05,0.02668897621333599,0.0
vgg16,keyboard1-bird2.png,keyboard,bird,neither,6,stingray,cat,7.819497113814577e-05,0.0027941514272242785,0.14202319085597992
vgg16,keyboard1-car3.png,keyboard,car,texture,511,convertible,car,5.403029717854224e-06,0.27885112166404724,0.0
vgg16,keyboard1-chair2.png,keyboard,chair,texture,762,restaurant,chair,5.146823241375387e-05,0.002129515865817666,0.0
vgg16,keyboard1-clock1.png,keyboard,clock,texture,861,toilet_seat,clock,2.566728653619066e-05,0.07923198491334915,0.0
vgg16,keyboard1-dog3.png,keyboard,dog,texture,207,golden_retriever,dog,5.019741365686059e-05,0.007700230926275253,0.0
vgg16,keyboard1-elephant3.png,keyboard,elephant,texture,385,Indian_elephant,elephant,9.38198954289482e-13,0.45102381706237793,0.0
vgg16,keyboard10-airplane3.png,keyboard,airplane,texture,895,warplane,airplane,0.00431459303945303,0.024271532893180847,0.0
vgg16,keyboard10-boat2.png,keyboard,boat,texture,625,lifeboat,boat,2.2756066755391657e-06,0.17974254488945007,0.0
vgg16,keyboard10-car1.png,keyboard,car,texture,879,umbrella,car,1.9665321815409698e-05,0.03147048130631447,0.0
vgg16,keyboard10-oven3.png,keyboard,oven,texture,707,pay-phone,oven,5.199155566515401e-05,0.000322303589200601,0.0
vgg16,keyboard10-truck1.png,keyboard,truck,neither,581,grille,car,2.0802035578526556e-05,0.007381875067949295,0.5633959770202637
vgg16,keyboard2-bicycle3.png,keyboard,bicycle,neither,788,shoe_shop,chair,6.250639125937596e-05,0.001159174833446741,0.4250313639640808
vgg16,keyboard2-bottle1.png,keyboard,bottle,texture,440,beer_bottle,bottle,2.745420169958379e-05,0.09457454830408096,0.0
vgg16,keyboard2-clock1.png,keyboard,clock,texture,892,wall_clock,clock,6.925252819200978e-06,0.16842269897460938,0.0
vgg16,keyboard2-elephant1.png,keyboard,elephant,texture,385,Indian_elephant,elephant,1.939253133618514e-14,0.46876251697540283,0.0
vgg16,keyboard2-knife1.png,keyboard,knife,texture,592,hard_disc,knife,0.0015666347462683916,0.005852697882801294,0.0
vgg16,keyboard3-bicycle2.png,keyboard,bicycle,neither,770,running_shoe,chair,4.937589437759016e-06,0.00015122642798814923,0.28536221385002136
vgg16,keyboard3-bird3.png,keyboard,bird,texture,21,kite,bird,4.00437529606279e-05,0.00581355020403862,0.0
vgg16,keyboard3-boat1.png,keyboard,boat,texture,536,dock,boat,2.2031357730156742e-05,0.07698923349380493,0.0
vgg16,keyboard3-car2.png,keyboard,car,texture,709,pencil_box,car,8.651372809254099e-06,0.002458133501932025,0.0
vgg16,keyboard3-cat1.png,keyboard,cat,neither,274,dhole,dog,0.0006910772644914687,0.0043653338216245174,0.26005256175994873
vgg16,keyboard3-clock3.png,keyboard,clock,texture,535,disk_brake,clock,2.3366251298284624e-06,0.01775730773806572,0.0
vgg16,keyboard3-elephant2.png,keyboard,elephant,texture,385,Indian_elephant,elephant,5.558410723779602e-16,0.3721103370189667,0.0
vgg16,keyboard4-bird1.png,keyboard,bird,texture,13,junco,bird,1.8520755418194312e-07,0.019915733486413956,0.0
vgg16,keyboard4-bottle2.png,keyboard,bottle,texture,898,water_bottle,bottle,0.00013281074643600732,0.11167288571596146,0.0
vgg16,keyboard4-cat2.png,keyboard,cat,texture,287,lynx,cat,2.3972600047272863e-06,0.00627630902454257,0.0
vgg16,keyboard4-clock2.png,keyboard,clock,neither,560,football_helmet,bottle,1.0750685760285705e-05,0.0028116817120462656,0.2918762266635895
vgg16,keyboard4-knife2.png,keyboard,knife,texture,565,freight_car,knife,0.0016016416484490037,0.016602957621216774,0.0
vgg16,keyboard4-oven2.png,keyboard,oven,texture,859,toaster,oven,0.0014594865497201681,0.13408705592155457,0.0
vgg16,keyboard4-truck3.png,keyboard,truck,texture,468,cab,truck,0.0012773778289556503,0.020637506619095802,0.0
vgg16,keyboard5-airplane3.png,keyboard,airplane,shape,508,computer_keyboard,keyboard,0.13422031700611115,0.0012755022617056966,0.0
vgg16,keyboard5-bear3.png,keyboard,bear,texture,360,otter,bear,2.9309254045983835e-07,0.008155456744134426,0.0
vgg16,keyboard5-bicycle1.png,keyboard,bicycle,texture,795,ski,bicycle,4.4832591811427847e-05,0.030894316732883453,0.0
vgg16,keyboard5-bird3.png,keyboard,bird,texture,314,cockroach,bird,5.802786472486332e-05,0.0016654663486406207,0.0
vgg16,keyboard5-bottle1.png,keyboard,bottle,texture,788,shoe_shop,bottle,0.00012721757229883224,0.03078722022473812,0.0
vgg16,keyboard5-cat1.png,keyboard,cat,texture,207,golden_retriever,cat,0.0016385026974603534,0.0143209770321846,0.0
vgg16,keyboard5-dog3.png,keyboard,dog,texture,230,Shetland_sheepdog,dog,5.043993951403536e-05,0.007917352952063084,0.0
vgg16,keyboard5-knife2.png,keyboard,knife,texture,858,tile_roof,knife,0.0006055497797206044,0.016872087493538857,0.0
vgg16,keyboard5-oven2.png,keyboard,oven,texture,859,toaster,oven,0.006166841369122267,0.030494337901473045,0.0
vgg16,keyboard6-bear2.png,keyboard,bear,texture,296,ice_bear,bear,1.0697051948227454e-05,0.17175787687301636,0.0
vgg16,keyboard6-bicycle1.png,keyboard,bicycle,texture,670,motor_scooter,bicycle,0.00012134818825870752,0.015680737793445587,0.0
vgg16,keyboard6-boat2.png,keyboard,boat,texture,625,lifeboat,boat,8.48759082145989e-05,0.1121981292963028,0.0
vgg16,keyboard6-bottle2.png,keyboard,bottle,texture,898,water_bottle,bottle,2.9194416129030287e-06,0.1226593628525734,0.0
vgg16,keyboard6-car2.png,keyboard,car,neither,692,packet,bottle,6.556777225341648e-05,0.0004262823786120862,0.17949248850345612
vgg16,keyboard6-chair1.png,keyboard,chair,neither,511,convertible,car,0.00012563535710796714,0.00018158843158744276,0.5108303427696228
vgg16,keyboard6-dog2.png,keyboard,dog,texture,216,clumber,dog,6.302785095613217e-06,0.008321410045027733,0.0
vgg16,keyboard6-elephant1.png,keyboard,elephant,texture,385,Indian_elephant,elephant,6.335823792696926e-13,0.41725119948387146,0.0
vgg16,keyboard6-knife2.png,keyboard,knife,texture,692,packet,knife,0.0003574411675799638,0.024083605036139488,0.0
vgg16,keyboard7-bear2.png,keyboard,bear,texture,296,ice_bear,bear,5.049728133599274e-05,0.08853445202112198,0.0
vgg16,keyboard7-boat2.png,keyboard,boat,texture,625,lifeboat,boat,1.609134596947115e-05,0.17980793118476868,0.0
vgg16,keyboard7-bottle1.png,keyboard,bottle,texture,440,beer_bottle,bottle,3.626545367296785e-05,0.0893218070268631,0.0
vgg16,keyboard7-car3.png,keyboard,car,texture,511,convertible,car,3.4689615858951584e-05,0.1547214835882187,0.0
